14.05897, 52.39142, "V2152"
14.05883, 52.38564, "V2168"
14.05753, 52.38897, "V2156"
14.05685, 52.39216, "V2153"
14.05333, 52.38836, "V2166"
14.055, 52.39017, "V2154"
14.052, 52.38651, "V2167"
14.26147, 52.16887, "ID:0548"
14.33577, 52.07079, "V22965"
14.33571, 52.07991, "V22956"
14.33447, 52.09158, "Zufahrt WP G nthersdorf"
14.33288, 52.07496, "V22966"
14.33114, 52.08526, "V22958"
14.33053, 52.07722, "V22960"
14.32856, 52.07361, "V22957"
14.32661, 52.07988, "V22959"
14.32526, 52.08262, "V22967"
14.32359, 52.07558, "V22961"
14.3202, 52.08412, "V22962"
14.31967, 52.08108, "V22964"
14.31841, 52.07762, "V22963"
14.33644, 52.05846, "V20114"
14.33398, 52.05223, "V20118"
14.32727, 52.0506, "V20121"
14.32973, 52.0583, "V20116"
14.33177, 52.06128, "V20115"
14.33253, 52.04927, "V20117"
14.3327, 52.05523, "V20112"
14.32496, 52.0544, "V20119"
14.32136, 52.05119, "V20120"
14.2504, 52.18962, "BRANDOL Mineral lhandel"
14.24754, 52.20597, "V13517"
14.24679, 52.20228, "V13516"
14.24594, 52.20807, "V13513"
14.24329, 52.201, "V13514"
14.24126, 52.20533, "V13510"
14.23941, 52.20054, "V13512"
14.23892, 52.2027, "V13511"
14.22493, 52.19839, "V13507"
14.22485, 52.19619, "V13509"
14.22407, 52.21118, "Zufahrt WP Beeskow-Am Hufenfeld"
14.24647, 52.17196, "ID:0876"
14.22248, 52.2012, "V13508"
14.2215, 52.19348, "V13502"
14.21841, 52.20311, "V13504"
14.21832, 52.19931, "V13506"
14.21785, 52.19677, "V13500"
14.21534, 52.201, "V13501"
14.2133, 52.1948, "V13497"
14.21292, 52.19929, "V13503"
14.20785, 52.19374, "V13505"
14.2082, 52.19121, "V13515"
14.21055, 52.19765, "V13498"
14.21169, 52.19166, "V13496"
14.20734, 52.19605, "V13499"
14.20042, 52.19786, "Zufahrt WP Beeskow-Neuendorf"
14.11034, 52.203, "Vestas Lager"
14.12221, 51.98451, "V205001"
14.12199, 51.98157, "V205004"
14.12008, 51.97597, "V205011"
14.11889, 51.97903, "V205008"
14.11787, 51.99472, "Zufahrt WP Schwarze Berge"
14.11379, 51.98194, "V205015"
14.11354, 51.98489, "V205014"
14.11233, 51.97489, "V205010"
14.11096, 51.97796, "V205007"
14.10469, 51.97835, "V205006"
14.1056, 51.97436, "V205016"
14.10744, 51.98129, "V205003"
14.10858, 51.98867, "V205013"
14.10309, 51.98407, "V205000"
14.10226, 51.99, "V204999"
14.10122, 51.9933, "V204998"
14.09944, 51.98124, "V205002"
14.09603, 51.97834, "V205005"
